mois,jour,heure,consommation,prevision_1,prevision_0,fioul,charbon,gaz,nucleaire,eolien,solaire,hydraulique,pompage,bioenergies,echanges_physiques,taux_co2,echanges_angleterre,echanges_espagne,echanges_italie,echanges_suisse,echanges_allemagne_belgique,fioul_tac,fioul_cogen,fioul_autres,gaz_tac,gaz_cogen,gaz_ccg,gaz_autres,hydro_ecluses,hydro_lacs,hydro_turbines,bio_dechets,bio_biomasse,bio_biogaz
1,1,11,55361,51825,54212.5,105.5,18,2513.5,36533,9326,1480,6814,-3184.5,1082,1343.0,46.0,-3606.0,-4200.0,-86.0,-3024.0,13222.0,21.0,170.0,6.0,16.0,4397.0,450.0,165.0,11909.0,1719.0,0.0,1101.0,560.0,504.0
1,1,12,57774,54325,56500,106,18.5,2514,36494,9572,1582.5,7211,-2801.5,1077,3999.0,46.0,-3606.0,-1346.0,-86.0,-3202.0,14466.0,20.0,170.0,6.0,16.0,4397.0,450.0,165.0,11912.0,2510.0,0.0,1103.0,543.0,510.0
1,1,13,59066,54700,57150,106,20.5,2512,36736,9291,1384,7745.5,-2735.5,1071,5872.0,46.0,-3606.0,-1154.0,-86.0,-2876.0,13586.0,20.0,169.0,7.0,16.0,4390.0,453.0,164.0,11821.0,3671.0,0.0,1102.0,550.0,490.0
1,1,14,56771.5,52487.5,55337.5,104,19.5,2511.5,36636.5,8704,990,8222.5,-1877.5,1074.5,774.0,45.0,-3606.0,2686.0,-86.0,-2860.0,1840.0,20.0,168.0,6.0,16.0,4393.0,449.0,164.0,11719.0,4726.0,0.0,1101.0,555.0,491.0
1,1,15,54978.5,50862.5,53475,104.5,19,2504,38200,8344.5,672,8385,-1440.5,1081,-5781.0,44.0,-3606.0,5600.0,-86.0,-3062.0,-5390.0,19.0,168.0,6.0,16.0,4380.0,447.0,165.0,11815.0,4844.0,112.0,1095.0,567.0,500.0
1,1,16,54814,50650,52975,104,17.5,2521,39667,9029.5,245,8144.5,-899,1083.5,-10199.0,43.0,-4000.0,5600.0,-86.0,-4234.0,-8242.0,20.0,166.0,8.0,16.0,4414.0,447.0,166.0,11690.0,4384.0,214.0,1103.0,561.0,504.0
1,1,17,56871.5,53175,55312.5,104,15,2531.5,42398.5,10027.5,26.5,8008,-832,1071.5,-12958.0,40.0,-4000.0,5600.0,-1344.0,-5340.0,-7034.0,20.0,166.0,7.0,16.0,4440.0,441.0,166.0,11808.0,3708.0,499.0,1090.0,552.0,501.0
1,1,18,60937.5,56762.5,58787.5,106,14.5,2538,45409,10243,-1,8878.5,-864,1068,-12909.0,38.0,-4000.0,3738.0,-2486.0,-2940.0,-7228.0,19.0,167.0,8.0,16.0,4455.0,440.0,165.0,12177.0,3961.0,1619.0,1089.0,555.0,492.0
1,1,19,62987.5,58037.5,59862.5,107,13.5,2543,46513,10232,-1,10514.5,-63,1069.5,-15883.0,36.0,-4000.0,1852.0,-3562.0,-4600.0,-6994.0,20.0,167.0,8.0,16.0,4467.0,438.0,166.0,12639.0,5409.0,2983.0,1088.0,569.0,482.0
1,1,20,61998,57575,59262.5,107.5,11,2559,47410,10115,-1,10018.5,-62,1069,-18457.0,36.0,-4000.0,-1062.0,-4652.0,-3940.0,-4362.0,22.0,168.0,7.0,16.0,4497.0,440.0,165.0,12698.0,5479.0,1862.0,1096.0,565.0,478.0
1,1,21,59951,56150,57675,107,12.5,2558.5,48014,10082.5,-1,7838.5,-727,1066.5,-17999.0,37.0,-4000.0,-1298.0,-5990.0,-6000.0,630.0,22.0,166.0,7.0,17.0,4502.0,440.0,157.0,12184.0,3107.0,386.0,1094.0,567.0,472.0
1,1,22,58652,56025,57412.5,108.5,12.5,2556.5,47754,9771,-1,7401.5,-1233.5,1068,-17570.0,38.0,-3604.0,806.0,-4758.0,-5910.0,-2076.0,22.0,167.0,9.0,16.0,4498.0,443.0,156.0,12038.0,2761.0,4.0,1096.0,564.0,476.0
1,1,23,61016.5,58487.5,59825,108,16.5,2552,48152.5,9351.5,-1,8574.5,-461,1066,-16683.0,37.0,-3210.0,2064.0,-3666.0,-6000.0,-4832.0,22.0,166.0,8.0,16.0,4489.0,442.0,156.0,12401.0,3213.0,1534.0,1094.0,565.0,473.0
1,2,0,59691.5,57287.5,57150,106.5,17,2639,47959,9251.5,-1,7857.5,-596,1073.5,-17229.0,39.0,-3210.0,904.0,-2988.0,-6000.0,-6220.0,22.0,166.0,7.0,16.0,4661.0,441.0,158.0,12098.0,2475.0,1142.0,1114.0,568.0,466.0
1,2,1,56163,55275,54937.5,105.5,17,2703,46159.5,8923.5,-1,7135.5,-1704,1069.5,-16492.0,42.0,-3210.0,2926.0,-2988.0,-6000.0,-5574.0,22.0,165.0,8.0,16.0,4787.0,440.0,164.0,11863.0,1887.0,521.0,1108.0,566.0,465.0
1,2,2,55282.5,54600,53650,102.5,18,2706,44880.5,8595.5,-1,6917,-2160.5,1066.5,-13682.0,43.0,-3210.0,3542.0,-2988.0,-6000.0,-3880.0,21.0,164.0,6.0,17.0,4791.0,439.0,164.0,11854.0,1982.0,0.0,1108.0,562.0,463.0
1,2,3,52844,51912.5,50925,102.5,18,2700.5,43454,8018,-1,6931.5,-2907,1079,-13103.0,46.0,-3210.0,1742.0,-2988.0,-5878.0,-3422.0,21.0,163.0,7.0,16.0,4779.0,441.0,164.0,11760.0,2104.0,0.0,1126.0,565.0,468.0
1,2,4,51555.5,50812.5,50112.5,101.5,18,2700.5,43935,7443,-1,6778,-3394,1062,-14174.0,46.0,-3210.0,1174.0,-2988.0,-5942.0,-4086.0,21.0,161.0,6.0,16.0,4774.0,446.0,164.0,11508.0,2049.0,0.0,1095.0,564.0,466.0
1,2,5,52654,52237.5,51812.5,101.5,18,2699,45152.5,6950,-1,6865.5,-2868,1054,-14634.0,45.0,-3210.0,1950.0,-4068.0,-6000.0,-4706.0,21.0,160.0,6.0,16.0,4778.0,438.0,165.0,11293.0,2439.0,0.0,1073.0,568.0,467.0
1,2,6,56300.5,55550,55825,100,18,2698.5,47969.5,6217.5,-1,7439,-947.5,1046,-16480.0,41.0,-3606.0,2744.0,-5174.0,-6004.0,-6082.0,22.0,157.0,6.0,16.0,4774.0,441.0,164.0,11344.0,3534.0,0.0,1050.0,576.0,466.0
1,2,7,60493,59637.5,59837.5,99.5,17.5,2765.5,50581.5,5342.5,-1,9248.5,-39,1035,-17113.0,39.0,-3802.0,-160.0,-6100.0,-6186.0,462.0,22.0,155.0,6.0,16.0,4825.0,527.0,163.0,12019.0,4179.0,2298.0,1037.0,570.0,464.0
1,2,8,63798.5,62950,62637.5,98.5,16,3084,53610,4820,2.5,9039,-20.5,1039,-15778.0,41.0,-4000.0,-1466.0,-6034.0,-6094.0,3560.0,22.0,150.0,9.0,16.0,4873.0,1117.0,161.0,12347.0,3791.0,1940.0,1039.0,574.0,465.0
1,2,9,65577,64687.5,64400,97.5,16.5,3366.5,55450,4565.5,220,8615,-23.5,1027.5,-15516.0,42.0,-4000.0,-4004.0,-5356.0,-5604.0,4728.0,23.0,145.0,13.0,17.0,4863.0,1699.0,154.0,12648.0,3191.0,1391.0,1037.0,558.0,461.0
1,2,10,67221.5,66200,66112.5,95.5,16,3477.5,55842.5,4464,658,9208.5,-28,1035,-15095.0,42.0,-4000.0,-5300.0,-3378.0,-6212.0,4168.0,22.0,146.0,8.0,16.0,4833.0,1954.0,152.0,13063.0,3206.0,2148.0,1033.0,561.0,478.0
1,2,11,68367,67087.5,67575,95.5,16.5,3492,56074.5,4221,874.5,10313,-27,1018,-15424.0,42.0,-4000.0,-5998.0,-2278.0,-6186.0,3256.0,22.0,147.0,8.0,17.0,4828.0,1990.0,149.0,13068.0,4394.0,3164.0,1018.0,529.0,488.0
1,2,12,69702,68150,68687.5,98.5,17,3565,56062,4192.5,1094.5,11262,-27,1051,-15228.0,42.0,-4000.0,-6000.0,-1500.0,-5890.0,3166.0,21.0,144.0,16.0,17.0,4832.0,2139.0,142.0,12876.0,5886.0,3761.0,1067.0,532.0,504.0
1,2,13,69984,67937.5,68262.5,99,18,3572.5,56065.5,4578.5,1184,11538.5,-26.5,1047,-16186.0,42.0,-4000.0,-6000.0,-554.0,-6186.0,1312.0,23.0,153.0,6.0,17.0,4849.0,2141.0,137.0,13122.0,5777.0,4178.0,1049.0,535.0,509.0
1,2,14,68303,66262.5,66300,105,18,3264.5,56074,5008.5,988,10791,-27,1047,-17934.0,40.0,-4000.0,-5000.0,-4142.0,-4758.0,1104.0,23.0,164.0,6.0,16.0,4823.0,1557.0,133.0,13037.0,5084.0,3460.0,1056.0,531.0,507.0
1,2,15,66375.5,64062.5,64400,105.5,17.5,3153,56073.5,5970,579.5,10056,-29,1051,-21203.0,38.0,-4000.0,-6000.0,-6300.0,-4828.0,-734.0,23.0,165.0,6.0,18.0,4802.0,1354.0,132.0,12813.0,4423.0,2875.0,1051.0,542.0,510.0
1,2,16,65655.5,63600,64037.5,113,17,3193.5,56443.5,7180.5,216,9589.5,-26.5,1048.5,-24239.0,38.0,-4000.0,-6000.0,-6300.0,-4352.0,-3007.0,22.0,166.0,22.0,17.0,4814.0,1424.0,133.0,12660.0,4138.0,2381.0,1057.0,522.0,518.0
1,2,17,66978,65725,66687.5,129.5,16,3414.5,56686,8052,12.5,9914,-26.5,1059.5,-24560.0,41.0,-4000.0,-6000.0,-6300.0,-4326.0,-1180.0,22.0,166.0,55.0,18.0,4854.0,1825.0,133.0,13035.0,3966.0,2827.0,1078.0,513.0,528.0
1,2,18,69921.5,68875,70300,288,16,3584.5,56575.5,8636,-1,10218.5,-26.5,1085.5,-20909.0,44.0,-4000.0,-6000.0,-6300.0,-4326.0,3509.0,20.0,166.0,373.0,18.0,4887.0,2137.0,127.0,13351.0,4390.0,2697.0,1090.0,547.0,534.0
1,2,19,70991,69000,70400,286.5,17.5,3596.5,56618,8875,-1,10727,-26,1075,-20355.0,44.0,-4000.0,-6000.0,-6300.0,-6186.0,767.0,20.0,166.0,367.0,17.0,4911.0,2131.0,134.0,13313.0,4518.0,3625.0,1068.0,548.0,535.0
1,2,20,67850,66112.5,66987.5,287,18,3089.5,56200.5,9364.5,-1,9804.5,-35,1082.5,-23920.0,40.0,-4000.0,-6000.0,-6300.0,-6212.0,641.0,21.0,166.0,366.0,17.0,4909.0,1118.0,134.0,13231.0,3439.0,2938.0,1083.0,551.0,531.0
1,2,21,63799.5,62475,62750,286,17.5,2748,55177,9868.5,-1,7888.5,-710,1067,-25082.0,38.0,-4000.0,-6000.0,-6300.0,-6212.0,-2699.0,21.0,165.0,367.0,17.0,4898.0,443.0,138.0,12723.0,2691.0,365.0,1065.0,537.0,532.0
1,2,22,61449,61387.5,61062.5,286.5,18.5,2753.5,53931,10150,-1,7473.5,-1211.5,1078,-26057.0,40.0,-4000.0,-6000.0,-6300.0,-6000.0,-2297.0,22.0,166.0,366.0,17.0,4919.0,446.0,126.0,12722.0,2224.0,0.0,1076.0,548.0,532.0
1,2,23,63514,62812.5,62100,287,17.5,2729,53773.5,10496,-1,8689.5,-1920.5,1082.5,-23277.0,39.0,-4000.0,-5600.0,-5990.0,-6000.0,1159.0,22.0,167.0,366.0,18.0,4907.0,406.0,128.0,13091.0,3938.0,349.0,1081.0,549.0,535.0
1,3,0,62064,58712.5,58875,191.5,18,2693,52574,10924,-1,7728,-2446.5,1086,-21406.0,38.0,-3208.0,-5530.0,-4948.0,-6000.0,-1550.0,23.0,167.0,173.0,18.0,4806.0,436.0,128.0,12997.0,2460.0,0.0,1092.0,548.0,534.0
1,3,1,57823.5,55800,55950,106.5,18,2664,48451.5,11073.5,-1,8055.5,-3072,1071,-21085.0,38.0,-3010.0,-2314.0,-4948.0,-6000.0,-3014.0,23.0,168.0,6.0,18.0,4735.0,446.0,128.0,12716.0,2678.0,715.0,1064.0,553.0,527.0
1,3,2,56340.5,54225,54050,106,15,2648.5,46499.5,10937.5,-1,7592.5,-3231.5,1073,-18597.0,40.0,-3010.0,-2972.0,-4948.0,-6000.0,-798.0,24.0,168.0,7.0,17.0,4708.0,444.0,128.0,12566.0,2619.0,0.0,1071.0,558.0,518.0
1,3,3,53463,51075,50887.5,106,13,2628,44392,10374,-1,7231,-3339.5,1057.5,-17995.0,42.0,-3010.0,-4870.0,-4948.0,-6000.0,646.0,23.0,168.0,6.0,18.0,4677.0,441.0,120.0,12600.0,1861.0,0.0,1063.0,547.0,505.0
1,3,4,51723.5,49675,49650,106,13,2617,43320.5,10021.5,-1,6972,-3228,1046,-18289.0,42.0,-3010.0,-4948.0,-4948.0,-6000.0,628.0,24.0,168.0,6.0,18.0,4659.0,447.0,112.0,12178.0,1768.0,0.0,1049.0,546.0,499.0
1,3,5,52645.5,51112.5,51487.5,106,12.5,2607.5,43726.5,9587,-1,6774,-2195.5,1066,-18074.0,41.0,-3010.0,-4882.0,-4948.0,-6000.0,638.0,24.0,168.0,7.0,17.0,4639.0,446.0,113.0,11896.0,1654.0,0.0,1049.0,595.0,488.0
1,3,6,56381.5,54725,55800,106,14,2583,46621,8833.5,-1,7474.5,-1027,1033.5,-18512.0,39.0,-3010.0,-3808.0,-4948.0,-6012.0,-800.0,23.0,168.0,7.0,18.0,4594.0,442.0,113.0,12090.0,2860.0,0.0,1018.0,578.0,472.0
1,3,7,61130,59012.5,60237.5,105,16.5,2543.5,50876.5,8756.5,-1,7831.5,-409.5,1004.5,-19186.0,35.0,-3604.0,-5000.0,-4674.0,-6186.0,1024.0,23.0,168.0,8.0,17.0,4536.0,422.0,112.0,12409.0,3254.0,0.0,997.0,577.0,436.0
1,3,8,64806.5,62250,63737.5,104.5,13.5,2569.5,54359.5,8947.5,-1,8557.5,-217,991.5,-21040.0,33.0,-4000.0,-5600.0,-4674.0,-6186.0,-1452.0,22.0,169.0,7.0,18.0,4561.0,443.0,116.0,12530.0,4254.0,330.0,968.0,575.0,440.0
1,3,9,66376,63850,65237.5,107,12.5,2580,55960.5,9068,89,9299.5,-48,984.5,-23354.0,32.0,-4000.0,-6000.0,-4674.0,-6212.0,-2804.0,24.0,170.0,8.0,16.0,4576.0,443.0,124.0,12733.0,3657.0,2209.0,955.0,572.0,442.0
1,3,10,67654.5,65175,66375,106.5,14,2534.5,56007,9648,447,9730.5,-109.5,990,-23427.0,31.0,-4000.0,-6000.0,-4674.0,-6212.0,-1390.0,22.0,171.0,7.0,16.0,4541.0,387.0,124.0,12719.0,4131.0,2611.0,974.0,561.0,445.0
1,3,11,68408,65825,67112.5,107,16.5,2546.5,56108,9947,870.5,9988.5,-270,996,-23803.0,31.0,-4000.0,-6000.0,-5856.0,-6186.0,-1432.0,23.0,172.0,8.0,16.0,4507.0,446.0,124.0,13090.0,4216.0,2671.0,980.0,570.0,441.0
1,3,12,69231,66500,68475,107,18.5,2583.5,55911.5,10185,1215,10459.5,-339.5,1015.5,-23849.0,32.0,-4000.0,-6000.0,-4674.0,-6212.0,-1426.0,24.0,172.0,6.0,17.0,4579.0,446.0,124.0,13434.0,4708.0,2777.0,1004.0,570.0,456.0
1,3,13,69406.5,65937.5,68450,107,19,2613.5,55957,10297,1245.5,10260.5,-261,1026.5,-23717.0,32.0,-4000.0,-6000.0,-4674.0,-6212.0,-1412.0,24.0,170.0,6.0,18.0,4642.0,447.0,121.0,13424.0,4794.0,2303.0,1008.0,559.0,486.0
1,3,14,68271.5,64537.5,66862.5,106.5,19,2604.5,55788,10477,986,9537,-614,1034,-23330.0,32.0,-4000.0,-6000.0,-4674.0,-6212.0,-1470.0,23.0,169.0,6.0,18.0,4643.0,434.0,114.0,13344.0,5519.0,211.0,1019.0,561.0,488.0
1,3,15,66811,62662.5,64550,106.5,18.5,2633,55859.5,10485.5,668.5,9231,-1680.5,1042.5,-23108.0,33.0,-4000.0,-6000.0,-4674.0,-6212.0,-1414.0,22.0,170.0,6.0,18.0,4695.0,444.0,111.0,13371.0,4444.0,647.0,1012.0,574.0,497.0
1,3,16,65985,62450,63750,107.5,18,2650,55454,10466.5,242.5,8604,-1275.5,1044.5,-22654.0,34.0,-4000.0,-3600.0,-4674.0,-6212.0,-1366.0,22.0,170.0,9.0,17.0,4724.0,450.0,110.0,13455.0,3588.0,165.0,1010.0,573.0,508.0
1,3,17,67523.5,65312.5,65850,107.5,19,2551.5,55786,10257,19,9282.5,-1215,1048.5,-20664.0,32.0,-4000.0,-4400.0,-4674.0,-6186.0,-1224.0,23.0,171.0,7.0,18.0,4758.0,217.0,110.0,13429.0,4030.0,1105.0,1029.0,552.0,516.0
1,3,18,70903,68962.5,68700,108,18,2557,56306.5,10279,-1,11238.5,-31.5,1068,-21279.0,32.0,-4000.0,-6000.0,-4674.0,-5486.0,626.0,22.0,170.0,7.0,17.0,4771.0,216.0,110.0,13788.0,6395.0,2293.0,1046.0,571.0,520.0
1,3,19,72225.5,69375,68862.5,109,19.5,2563.5,55852.5,10154,-1,12588.5,-18,1065,-20214.0,30.0,-4000.0,-6000.0,-4674.0,-6186.0,1070.0,23.0,169.0,7.0,17.0,4794.0,205.0,110.0,13859.0,6287.0,5032.0,1035.0,575.0,519.0
1,3,20,68944.5,65387.5,64787.5,108.5,19,2539.5,55608,9455.5,-1,10160.5,-21.5,1067,-19982.0,32.0,-4000.0,-6000.0,-4674.0,-6212.0,1244.0,23.0,169.0,6.0,16.0,4803.0,149.0,110.0,13795.0,4607.0,1919.0,1053.0,560.0,520.0
1,3,21,64702.5,61150,60575,108,19,2585,55011.5,8920.5,-1,8460,-1314,1059.5,-20292.0,34.0,-4000.0,-6000.0,-4674.0,-6212.0,1284.0,22.0,169.0,7.0,17.0,4812.0,232.0,111.0,13703.0,3215.0,1.0,1041.0,557.0,521.0
1,3,22,62589.5,61187.5,60825,107.5,19.5,2561.5,53374.5,8818,-1,8127,-2158,1072,-18663.0,36.0,-4000.0,-6000.0,-4674.0,-6000.0,4559.0,22.0,168.0,6.0,18.0,4806.0,190.0,109.0,13480.0,2775.0,0.0,1061.0,564.0,519.0
1,3,23,64860.5,61750,63062.5,108,19.5,2550.5,52933,8676.5,-1,8534.5,-2276.5,1079,-13523.0,35.0,-4000.0,-5600.0,-4948.0,-6000.0,9981.0,22.0,168.0,7.0,18.0,4805.0,172.0,107.0,13175.0,3894.0,0.0,1067.0,568.0,524.0
1,4,0,63148,60137.5,60450,107,19.5,2528,50502.5,8506,-1,8131,-1995.5,1089,-11479.0,37.0,-4000.0,-5600.0,-5840.0,-5954.0,10276.0,22.0,167.0,6.0,17.0,4785.0,144.0,110.0,13314.0,2948.0,0.0,1091.0,563.0,524.0
1,4,1,58900.5,57250,58112.5,106,20,2560.5,47085.5,7764,-1,7983.5,-1962.5,1094.5,-11497.0,40.0,-4000.0,-5600.0,-5840.0,-5888.0,11742.0,22.0,165.0,7.0,18.0,4771.0,215.0,118.0,13276.0,2691.0,0.0,1099.0,564.0,525.0
1,4,2,57393.5,55550,56112.5,103,19.5,2547.5,46073,7473,-1,8206.5,-2733.5,1100.5,-10789.0,40.0,-4000.0,-5600.0,-5840.0,-5812.0,11866.0,21.0,164.0,6.0,18.0,4740.0,214.0,124.0,13236.0,3178.0,0.0,1110.0,566.0,524.0
1,4,3,54420,52225,52975,103,19.5,2562.5,45112.5,7103,-1,7914,-3226,1105.5,-12546.0,42.0,-4000.0,-5044.0,-5840.0,-5828.0,7422.0,20.0,164.0,7.0,18.0,4775.0,209.0,124.0,13164.0,2665.0,0.0,1116.0,573.0,522.0
1,4,4,52699.5,50700,51625,103,20,2551,45434,6834,-1,8169.5,-3470,1095,-16072.0,42.0,-4000.0,-4450.0,-5840.0,-5880.0,2258.0,20.0,164.0,6.0,17.0,4752.0,209.0,125.0,13143.0,3197.0,0.0,1123.0,552.0,514.0
1,4,5,53497.5,52062.5,53100,103,19.5,2542,47444,6582,-1,7995,-2757.5,1099.5,-19055.0,41.0,-4000.0,-2610.0,-5890.0,-6000.0,-2043.0,20.0,166.0,6.0,17.0,4736.0,206.0,126.0,12770.0,3221.0,0.0,1115.0,572.0,512.0
1,4,6,57084.5,55637.5,56862.5,104.5,19,2632.5,51692.5,6807.5,-0.5,8183,-1716,1093,-23463.0,38.0,-4000.0,-3350.0,-5688.0,-6012.0,-4378.0,20.0,168.0,7.0,17.0,4742.0,380.0,125.0,12802.0,3566.0,0.0,1096.0,581.0,511.0
1,4,7,61658,59687.5,61187.5,105,20,2660.5,54867.5,7367,-1,8707,-873.5,1099.5,-24584.0,36.0,-4000.0,-6000.0,-5564.0,-6174.0,-2003.0,20.0,168.0,6.0,18.0,4724.0,455.0,124.0,13043.0,4371.0,0.0,1110.0,581.0,508.0
1,4,8,65154.5,62812.5,64175,104.5,19.5,2617.5,55518.5,8196,0,9352.5,-93,1092,-23305.0,34.0,-4000.0,-5950.0,-5564.0,-6186.0,-536.0,19.0,167.0,7.0,18.0,4816.0,278.0,124.0,13241.0,5456.0,8.0,1087.0,582.0,513.0
1,4,9,66217,64612.5,65237.5,103,17.5,2551.5,55523,9097,100.5,9664.5,-27,1092,-23811.0,32.0,-4000.0,-6000.0,-5564.0,-6212.0,-2127.0,18.0,163.0,7.0,18.0,4756.0,206.0,124.0,13086.0,4935.0,1308.0,1080.0,585.0,520.0
1,4,10,67055,66187.5,66300,92.5,16.5,2547.5,55358,10016,486.5,10524,-23.5,1079,-26084.0,31.0,-4000.0,-6000.0,-5564.0,-6212.0,-3406.0,18.0,142.0,7.0,18.0,4750.0,205.0,122.0,13229.0,4996.0,2823.0,1056.0,592.0,510.0
1,4,11,67874,67025,67075,98.5,17,2555.5,55496.5,10679,947,10843,-27,1076.5,-27624.0,30.0,-4000.0,-5790.0,-6394.0,-6186.0,-3852.0,18.0,154.0,8.0,17.0,4770.0,204.0,120.0,13337.0,5182.0,3167.0,1056.0,576.0,520.0
1,4,12,68729,67762.5,67800,103,17,2574.5,55524,10878.5,1193.5,10984.5,-27,1082,-27204.0,31.0,-4000.0,-5900.0,-5064.0,-6212.0,-4840.0,20.0,164.0,6.0,14.0,4810.0,204.0,120.0,13495.0,5332.0,3143.0,1065.0,573.0,528.0
1,4,13,68579.5,66800,67250,106,17,2596,55505.5,10991,1192,10983,-27,1087,-27743.0,32.0,-4000.0,-6000.0,-5564.0,-6212.0,-6552.0,19.0,163.0,14.0,17.0,4848.0,206.0,120.0,13437.0,5228.0,3302.0,1071.0,569.0,534.0
1,4,14,67131,64887.5,65350,102.5,17.5,2676,55508.5,10800.5,1090.5,11037.5,-27,1072,-30295.0,32.0,-4000.0,-6000.0,-5564.0,-6212.0,-8980.0,20.0,163.0,6.0,17.0,4796.0,417.0,122.0,13345.0,5356.0,3375.0,1060.0,555.0,530.0
1,4,15,65402.5,62750,63325,103,17,2897.5,55508.5,10815.5,626.5,10420.5,-46.5,1090.5,-32059.0,34.0,-4000.0,-6000.0,-5564.0,-6212.0,-10214.0,20.0,163.0,7.0,18.0,4789.0,863.0,127.0,13086.0,5169.0,2588.0,1076.0,571.0,533.0
1,4,16,64464.5,62137.5,62725,102,16.5,2947,55533.5,10663,253,10068,-314.5,1096.5,-31801.0,35.0,-4000.0,-6000.0,-5564.0,-6212.0,-9134.0,20.0,162.0,6.0,18.0,4863.0,884.0,128.0,12830.0,4790.0,2515.0,1078.0,577.0,538.0
1,4,17,65292,64462.5,65025,102.5,17.5,2960,55355.5,10461.5,27.5,9790,-27.5,1076.5,-28945.0,36.0,-4000.0,-1828.0,-5564.0,-6186.0,-8350.0,19.0,165.0,6.0,18.0,4924.0,852.0,128.0,12968.0,4775.0,1837.0,1040.0,577.0,537.0
1,4,18,68573.5,67425,67787.5,104.5,16.5,2968,55408.5,10371.5,-1,10722.5,-26.5,1066,-24112.0,35.0,-4000.0,-4452.0,-5564.0,-6186.0,-2417.0,20.0,165.0,7.0,17.0,4975.0,830.0,114.0,12962.0,5205.0,3277.0,1053.0,566.0,514.0
1,4,19,70013.5,67687.5,68325,106.5,17,2965.5,55612.5,10144,-1,11015.5,-27.5,1093,-21825.0,35.0,-4000.0,-6000.0,-5564.0,-6186.0,811.0,20.0,165.0,8.0,17.0,4991.0,810.0,113.0,13061.0,5345.0,3625.0,1088.0,565.0,533.0
