mois,jour,heure,consommation,prevision_1,prevision_0,fioul,charbon,gaz,nucleaire,eolien,solaire,hydraulique,pompage,bioenergies,echanges_physiques,taux_co2,echanges_angleterre,echanges_espagne,echanges_italie,echanges_suisse,echanges_allemagne_belgique,fioul_tac,fioul_cogen,fioul_autres,gaz_tac,gaz_cogen,gaz_ccg,gaz_autres,hydro_ecluses,hydro_lacs,hydro_turbines,bio_dechets,bio_biomasse,bio_biogaz
1,1,0,151240.0,300650.0,301650.0,765.0,3085.0,14243.0,106984.0,578.0,-2.0,13463.0,-23.0,2189.0,9957.0,141.0,4.0,-2616.0,2320.0,110.0,9756.0,42.0,178.0,538.0,6.0,4746.0,9379.0,112.0,5309.0,7125.0,1031.0,1118.0,571.0,501.0
1,1,1,145594.0,294550.0,294550.0,1183.0,2319.0,13188.0,106860.0,718.0,-2.0,10985.0,-429.0,2190.0,8584.0,123.0,-2000.0,-1130.0,2320.0,-880.0,10944.0,42.0,180.0,948.0,16.0,4752.0,8298.0,122.0,5198.0,4974.0,812.0,1114.0,568.0,508.0
1,1,2,143956.0,287500.0,288400.0,1233.0,2080.0,12952.0,106703.0,714.0,-2.0,9972.0,-328.0,2196.0,8437.0,120.0,-2000.0,-760.0,2320.0,-1394.0,11280.0,41.0,180.0,998.0,16.0,4671.0,8142.0,123.0,4796.0,4905.0,272.0,1115.0,571.0,510.0
1,1,3,137757.0,273500.0,274000.0,1109.0,2039.0,12081.0,106222.0,681.0,-2.0,9534.0,-2388.0,2187.0,6296.0,117.0,-2000.0,-566.0,-1732.0,-2046.0,11574.0,42.0,180.0,874.0,16.0,4681.0,7262.0,123.0,4651.0,4883.0,0.0,1112.0,569.0,507.0
1,1,4,131814.0,262800.0,263100.0,739.0,1963.0,11309.0,106179.0,768.0,-2.0,8565.0,-2739.0,2180.0,2852.0,109.0,-2000.0,-2766.0,-2382.0,-2160.0,11284.0,41.0,180.0,505.0,16.0,4659.0,6511.0,122.0,4548.0,3806.0,210.0,1114.0,564.0,503.0
1,1,5,128685.0,260000.0,258800.0,373.0,2060.0,11395.0,106464.0,838.0,-2.0,7366.0,-3031.0,2193.0,1028.0,108.0,-638.0,-4764.0,-2202.0,-1962.0,10740.0,42.0,180.0,139.0,16.0,4619.0,6638.0,122.0,4059.0,3309.0,0.0,1120.0,571.0,502.0
1,1,6,128024.0,261200.0,257150.0,404.0,2101.0,11429.0,106527.0,873.0,-2.0,7176.0,-3547.0,2185.0,879.0,110.0,-38.0,-5262.0,-2028.0,-1418.0,10452.0,42.0,180.0,170.0,16.0,4611.0,6679.0,122.0,3928.0,3250.0,-2.0,1120.0,564.0,501.0
1,1,7,127701.0,262700.0,258550.0,365.0,2033.0,11322.0,106427.0,1018.0,-2.0,7111.0,-3543.0,2178.0,793.0,108.0,210.0,-5184.0,-1806.0,-1334.0,9978.0,42.0,175.0,134.0,16.0,4599.0,6586.0,122.0,4094.0,3018.0,-2.0,1116.0,560.0,503.0
1,1,8,128375.0,264300.0,259750.0,350.0,2026.0,11319.0,106379.0,1092.0,1.0,7378.0,-3628.0,2171.0,1289.0,108.0,2000.0,-5652.0,-1892.0,-1938.0,9100.0,41.0,170.0,124.0,16.0,4592.0,6589.0,122.0,4314.0,3066.0,-2.0,1121.0,551.0,499.0
1,1,9,129752.0,268150.0,264150.0,350.0,2085.0,11511.0,106375.0,1184.0,304.0,7806.0,-3593.0,2166.0,1564.0,108.0,720.0,-5928.0,-1738.0,-2332.0,11430.0,40.0,170.0,124.0,16.0,4699.0,6673.0,122.0,4470.0,3338.0,-2.0,1114.0,554.0,498.0
1,1,10,133640.0,275950.0,272200.0,358.0,2195.0,11530.0,106588.0,1235.0,1247.0,8554.0,-2829.0,2163.0,2599.0,108.0,-38.0,-5400.0,-724.0,-1990.0,11604.0,41.0,174.0,128.0,16.0,4607.0,6784.0,122.0,4495.0,4060.0,-1.0,1115.0,548.0,501.0
1,1,11,136892.0,280800.0,278800.0,358.0,2235.0,11565.0,106658.0,1311.0,2155.0,9463.0,-3025.0,2165.0,4008.0,107.0,-2000.0,-2818.0,-294.0,-1052.0,11284.0,40.0,178.0,125.0,16.0,4604.0,6822.0,122.0,4554.0,4910.0,0.0,1112.0,554.0,499.0
1,1,12,140201.0,284900.0,286250.0,362.0,2245.0,11592.0,106659.0,1431.0,2710.0,9771.0,-2599.0,2139.0,5891.0,107.0,-2000.0,-2388.0,1294.0,-1378.0,10994.0,40.0,182.0,125.0,16.0,4606.0,6846.0,122.0,4796.0,4907.0,68.0,1101.0,539.0,498.0
1,1,13,142174.0,282050.0,286650.0,366.0,2173.0,11480.0,106441.0,1475.0,2878.0,12998.0,-1817.0,2145.0,4036.0,102.0,-2000.0,-4788.0,1294.0,-1634.0,10302.0,40.0,182.0,132.0,16.0,4616.0,6724.0,122.0,5109.0,7233.0,656.0,1108.0,541.0,497.0
1,1,14,136808.0,269800.0,274000.0,376.0,2073.0,11390.0,105325.0,1465.0,2514.0,12978.0,-3851.0,2135.0,2403.0,103.0,-1900.0,-3400.0,90.0,-562.0,9344.0,40.0,182.0,141.0,16.0,4624.0,6627.0,122.0,5262.0,6442.0,1273.0,1094.0,547.0,494.0
1,1,15,132408.0,260350.0,263500.0,360.0,1993.0,11448.0,103020.0,1510.0,1764.0,10774.0,-2371.0,2144.0,1766.0,104.0,-1900.0,-3580.0,-772.0,-1184.0,9228.0,38.0,182.0,125.0,16.0,4668.0,6640.0,122.0,4951.0,5231.0,591.0,1109.0,540.0,495.0
1,1,16,130540.0,259450.0,262700.0,434.0,2140.0,12318.0,103240.0,1518.0,703.0,9277.0,-2647.0,2151.0,1408.0,114.0,-2000.0,-1296.0,-606.0,-2102.0,8718.0,39.0,183.0,198.0,16.0,4703.0,7475.0,122.0,4612.0,4665.0,0.0,1113.0,544.0,494.0
1,1,17,133859.0,270350.0,273200.0,676.0,2136.0,12407.0,103440.0,1581.0,52.0,9960.0,-2447.0,2161.0,3894.0,117.0,-2000.0,1036.0,-1836.0,-978.0,9984.0,39.0,182.0,440.0,16.0,4744.0,7524.0,122.0,4812.0,5149.0,0.0,1117.0,549.0,494.0
1,1,18,143514.0,283600.0,286800.0,1095.0,2181.0,12619.0,103713.0,1607.0,1.0,13490.0,-338.0,2147.0,7000.0,118.0,-2000.0,-1838.0,594.0,190.0,11470.0,40.0,182.0,857.0,16.0,4726.0,7755.0,122.0,5806.0,7111.0,574.0,1116.0,538.0,493.0
1,1,19,148123.0,293200.0,296450.0,1203.0,2135.0,13143.0,103659.0,1621.0,-2.0,16090.0,-11.0,2132.0,8152.0,118.0,-1900.0,-2994.0,2320.0,696.0,11118.0,40.0,182.0,966.0,17.0,4701.0,8303.0,122.0,6226.0,8453.0,1412.0,1104.0,535.0,493.0
1,1,20,146822.0,289300.0,292950.0,1213.0,2197.0,13130.0,103758.0,1673.0,-2.0,14361.0,-420.0,2134.0,8780.0,121.0,1148.0,-4580.0,852.0,234.0,11600.0,39.0,182.0,978.0,16.0,4722.0,8268.0,122.0,5864.0,7917.0,579.0,1108.0,536.0,491.0
1,1,21,142477.0,281200.0,285250.0,1079.0,2043.0,13119.0,104133.0,1610.0,-2.0,12619.0,-1012.0,2131.0,6758.0,119.0,-646.0,-4276.0,240.0,40.0,11524.0,38.0,182.0,845.0,16.0,4750.0,8229.0,122.0,5618.0,6453.0,548.0,1106.0,537.0,489.0
1,1,22,139061.0,281750.0,286200.0,1046.0,1808.0,12811.0,104120.0,1469.0,-2.0,10523.0,-1348.0,2140.0,6495.0,116.0,278.0,-4378.0,2286.0,-360.0,11604.0,38.0,182.0,811.0,16.0,4747.0,7925.0,122.0,5429.0,4902.0,191.0,1111.0,540.0,490.0
1,1,23,143828.0,290400.0,294400.0,1125.0,1943.0,12939.0,104208.0,1295.0,-2.0,11716.0,-1343.0,2156.0,9792.0,118.0,1326.0,-2094.0,2320.0,-878.0,11606.0,38.0,182.0,891.0,16.0,4713.0,8087.0,122.0,5336.0,5322.0,1058.0,1118.0,550.0,488.0
1,2,0,140577.0,283200.0,279400.0,1206.0,1968.0,13216.0,103764.0,1135.0,-2.0,9916.0,-1308.0,2159.0,8522.0,123.0,1754.0,774.0,2320.0,-412.0,2944.0,38.0,182.0,972.0,16.0,4714.0,8364.0,122.0,4677.0,5139.0,101.0,1121.0,554.0,484.0
1,2,1,132922.0,274200.0,269500.0,1154.0,1839.0,13087.0,103444.0,1071.0,-2.0,7717.0,-3094.0,2148.0,5560.0,124.0,-50.0,4618.0,606.0,-1530.0,2970.0,38.0,182.0,919.0,16.0,4704.0,8244.0,122.0,4373.0,3345.0,0.0,1104.0,555.0,489.0
1,2,2,130994.0,269050.0,263700.0,1056.0,1655.0,12840.0,103690.0,927.0,-2.0,7782.0,-3707.0,2144.0,4610.0,119.0,-1400.0,4840.0,-118.0,-1696.0,2684.0,38.0,182.0,822.0,16.0,4701.0,8000.0,123.0,4317.0,3466.0,0.0,1105.0,554.0,484.0
1,2,3,126053.0,259700.0,252700.0,1096.0,1726.0,12738.0,103919.0,820.0,-2.0,7364.0,-4827.0,2143.0,1076.0,122.0,-1600.0,3184.0,-2588.0,-1686.0,2648.0,38.0,182.0,864.0,16.0,4716.0,7884.0,123.0,4182.0,3183.0,-2.0,1120.0,544.0,480.0
1,2,4,123343.0,257200.0,248700.0,1165.0,1978.0,12684.0,104256.0,698.0,-2.0,6397.0,-5087.0,2156.0,-902.0,128.0,-1210.0,3004.0,-2688.0,-1564.0,2620.0,39.0,182.0,933.0,16.0,4705.0,7841.0,123.0,4010.0,2389.0,-2.0,1126.0,553.0,478.0
1,2,5,125146.0,265150.0,255250.0,969.0,2186.0,12767.0,104097.0,651.0,-2.0,6190.0,-5073.0,2160.0,1202.0,129.0,-450.0,4500.0,-2648.0,-1394.0,2916.0,39.0,182.0,736.0,16.0,4689.0,7938.0,123.0,3805.0,2387.0,-2.0,1125.0,558.0,477.0
1,2,6,131586.0,278350.0,269150.0,1027.0,3074.0,13001.0,104662.0,740.0,-2.0,7445.0,-4365.0,2146.0,3860.0,140.0,100.0,3900.0,568.0,-1886.0,2522.0,38.0,181.0,794.0,16.0,4688.0,8172.0,122.0,3720.0,3728.0,-2.0,1113.0,560.0,474.0
1,2,7,140186.0,294750.0,286250.0,1101.0,3815.0,13562.0,104870.0,788.0,-2.0,8364.0,-1242.0,2137.0,6793.0,150.0,172.0,2354.0,1870.0,-294.0,4398.0,38.0,181.0,868.0,16.0,4750.0,8672.0,122.0,3829.0,4536.0,-1.0,1110.0,553.0,474.0
1,2,8,147310.0,311300.0,299200.0,1107.0,4266.0,14612.0,105037.0,734.0,1.0,9996.0,-823.0,2163.0,10219.0,157.0,1000.0,2430.0,1990.0,1630.0,5134.0,35.0,182.0,876.0,16.0,4722.0,9750.0,124.0,4369.0,5550.0,75.0,1129.0,558.0,476.0
1,2,9,151230.0,318750.0,307100.0,1137.0,4301.0,15257.0,105150.0,686.0,313.0,11550.0,-820.0,2140.0,11518.0,158.0,2000.0,2314.0,1990.0,1638.0,5146.0,38.0,181.0,905.0,16.0,4863.0,10254.0,122.0,5277.0,6185.0,88.0,1106.0,555.0,479.0
1,2,10,154748.0,324200.0,314350.0,1110.0,4267.0,15616.0,105220.0,684.0,1063.0,12832.0,-120.0,2101.0,11975.0,156.0,2000.0,1984.0,1990.0,1906.0,5470.0,38.0,183.0,877.0,16.0,4887.0,10591.0,122.0,5732.0,6745.0,354.0,1080.0,548.0,473.0
1,2,11,157324.0,327350.0,319200.0,1152.0,4332.0,15671.0,105256.0,714.0,1872.0,14573.0,-61.0,2078.0,11736.0,154.0,2000.0,1426.0,1990.0,2060.0,4456.0,38.0,185.0,915.0,16.0,4897.0,10634.0,122.0,5593.0,7305.0,1675.0,1074.0,535.0,470.0
1,2,12,159739.0,330900.0,322650.0,1187.0,4294.0,16040.0,105416.0,672.0,2477.0,15508.0,-8.0,2115.0,12038.0,154.0,2000.0,1646.0,1990.0,2198.0,5932.0,38.0,188.0,950.0,16.0,4939.0,10962.0,122.0,5792.0,7531.0,2186.0,1097.0,539.0,477.0
1,2,13,159390.0,327800.0,320550.0,1143.0,4245.0,16102.0,105421.0,637.0,2791.0,15453.0,-11.0,2129.0,11478.0,153.0,2000.0,276.0,1990.0,2198.0,5008.0,38.0,186.0,906.0,16.0,4983.0,10980.0,122.0,5887.0,7757.0,1809.0,1096.0,553.0,481.0
1,2,14,155934.0,319800.0,314200.0,1155.0,4434.0,15916.0,105152.0,875.0,2419.0,14568.0,-10.0,2103.0,9321.0,155.0,1798.0,-1634.0,1138.0,2070.0,5386.0,38.0,190.0,914.0,16.0,4977.0,10801.0,122.0,5756.0,8245.0,566.0,1070.0,543.0,490.0
1,2,15,151549.0,307350.0,303700.0,1176.0,4381.0,15661.0,106146.0,1189.0,1646.0,12673.0,-10.0,2109.0,6579.0,155.0,1598.0,-568.0,-182.0,320.0,5960.0,38.0,193.0,932.0,16.0,5023.0,10500.0,122.0,5656.0,6450.0,568.0,1070.0,542.0,496.0
1,2,16,149932.0,304600.0,301550.0,1124.0,4264.0,15841.0,106678.0,1296.0,779.0,11708.0,-10.0,2089.0,6165.0,155.0,1400.0,204.0,-2004.0,484.0,6530.0,38.0,194.0,879.0,16.0,5047.0,10654.0,122.0,5686.0,5093.0,929.0,1077.0,517.0,494.0
1,2,17,153882.0,316500.0,312850.0,1183.0,4468.0,16099.0,106801.0,1500.0,88.0,15040.0,-10.0,2091.0,6623.0,157.0,-222.0,4200.0,-1894.0,1946.0,3798.0,38.0,194.0,938.0,16.0,5053.0,10908.0,121.0,6011.0,6693.0,2336.0,1081.0,514.0,496.0
1,2,18,162921.0,335650.0,328950.0,1165.0,4460.0,16390.0,106865.0,2110.0,1.0,22032.0,-10.0,2093.0,7817.0,150.0,-2000.0,4400.0,940.0,1980.0,5192.0,40.0,194.0,919.0,230.0,5100.0,10938.0,122.0,7294.0,9339.0,5399.0,1078.0,512.0,503.0
1,2,19,166362.0,339700.0,331150.0,1109.0,4644.0,16807.0,106942.0,2637.0,-2.0,21231.0,-8.0,2121.0,10881.0,154.0,-2000.0,4350.0,1482.0,2166.0,5782.0,38.0,192.0,864.0,439.0,5128.0,11118.0,122.0,7992.0,9064.0,4175.0,1084.0,538.0,499.0
1,2,20,159491.0,324400.0,315590.0,1197.0,4022.0,16414.0,106843.0,2773.0,-2.0,16711.0,-10.0,2098.0,9446.0,150.0,18.0,588.0,1644.0,1980.0,5890.0,38.0,193.0,953.0,232.0,5197.0,10862.0,122.0,6875.0,6971.0,2865.0,1081.0,522.0,496.0
1,2,21,151313.0,308700.0,299540.0,1161.0,3933.0,15680.0,106687.0,2830.0,-2.0,12695.0,-372.0,2118.0,6583.0,150.0,416.0,-3738.0,1990.0,554.0,7578.0,38.0,194.0,917.0,16.0,5182.0,10358.0,122.0,5874.0,5814.0,1006.0,1087.0,532.0,499.0
1,2,22,146715.0,303950.0,295045.0,1153.0,4151.0,15568.0,106175.0,2543.0,-2.0,9852.0,-1354.0,2143.0,6486.0,157.0,1300.0,-3926.0,1990.0,-124.0,8170.0,38.0,194.0,907.0,16.0,5186.0,10244.0,122.0,5413.0,4071.0,370.0,1103.0,540.0,500.0
1,2,23,151283.0,312500.0,305495.0,1162.0,4021.0,15448.0,105643.0,2431.0,-2.0,12125.0,-116.0,2162.0,8411.0,152.0,2000.0,-1534.0,2224.0,854.0,7894.0,38.0,187.0,923.0,16.0,5175.0,10135.0,122.0,5134.0,5143.0,1848.0,1106.0,557.0,498.0
1,3,0,148321.0,299100.0,294400.0,1160.0,3884.0,15390.0,105365.0,2361.0,-2.0,10697.0,-132.0,2169.0,7428.0,153.0,850.0,-1472.0,2320.0,-714.0,5722.0,38.0,195.0,913.0,16.0,5234.0,10019.0,122.0,4547.0,5206.0,945.0,1119.0,552.0,498.0
1,3,1,141393.0,291500.0,284300.0,1210.0,4031.0,15634.0,105722.0,2223.0,-2.0,8019.0,-2687.0,2155.0,5089.0,161.0,-842.0,-1050.0,2320.0,-1308.0,6434.0,39.0,196.0,962.0,16.0,5234.0,10261.0,122.0,4065.0,3684.0,270.0,1112.0,549.0,494.0
1,3,2,139808.0,287050.0,280550.0,1296.0,3896.0,15292.0,106207.0,2184.0,-2.0,7707.0,-3142.0,2145.0,4226.0,159.0,-1862.0,-616.0,2320.0,-1778.0,6898.0,40.0,192.0,1052.0,16.0,5247.0,9906.0,124.0,4352.0,3357.0,-2.0,1102.0,550.0,493.0
1,3,3,135412.0,277350.0,270600.0,1358.0,3688.0,15228.0,106371.0,1987.0,-2.0,7482.0,-4549.0,2156.0,1695.0,159.0,-1762.0,-4514.0,1244.0,-1678.0,8708.0,40.0,191.0,1113.0,16.0,5240.0,9849.0,124.0,4135.0,3348.0,-2.0,1107.0,558.0,491.0
1,3,4,132742.0,273750.0,267100.0,1514.0,3361.0,15411.0,105902.0,1968.0,-2.0,6874.0,-5061.0,2153.0,622.0,158.0,0.0,-3432.0,592.0,-1840.0,6106.0,40.0,196.0,1265.0,16.0,5226.0,10047.0,124.0,4179.0,2697.0,-2.0,1106.0,560.0,487.0
1,3,5,135220.0,281750.0,274900.0,1413.0,3696.0,15595.0,105839.0,1992.0,-2.0,6889.0,-5039.0,2140.0,2695.0,163.0,2000.0,368.0,2320.0,-2690.0,3052.0,40.0,196.0,1164.0,16.0,5231.0,10225.0,124.0,4110.0,2781.0,-2.0,1097.0,556.0,485.0
1,3,6,144646.0,302250.0,297000.0,1247.0,4442.0,15996.0,106202.0,1928.0,-2.0,7713.0,-3376.0,2122.0,8376.0,169.0,2000.0,3304.0,1820.0,-1702.0,5186.0,40.0,196.0,995.0,16.0,5217.0,10640.0,124.0,4123.0,3592.0,-2.0,1083.0,552.0,486.0
1,3,7,158790.0,329500.0,323200.0,1489.0,4587.0,16494.0,106757.0,2063.0,-2.0,12851.0,-90.0,2124.0,12516.0,165.0,2000.0,3084.0,1990.0,1748.0,4940.0,40.0,196.0,1239.0,182.0,5312.0,10878.0,124.0,4989.0,6355.0,1507.0,1087.0,551.0,485.0
1,3,8,166540.0,344300.0,334750.0,2094.0,4609.0,17576.0,106506.0,2226.0,1.0,17665.0,-10.0,2134.0,13739.0,171.0,2000.0,4000.0,1990.0,2364.0,5304.0,37.0,196.0,1847.0,885.0,5413.0,11154.0,123.0,6593.0,8715.0,2357.0,1092.0,558.0,484.0
1,3,9,167833.0,348400.0,337250.0,2618.0,3824.0,17648.0,106443.0,2351.0,418.0,17917.0,-10.0,2120.0,14506.0,166.0,2000.0,4138.0,1990.0,2108.0,4844.0,38.0,206.0,2361.0,1098.0,5434.0,10994.0,124.0,7158.0,8842.0,1916.0,1083.0,557.0,480.0
1,3,10,168675.0,350600.0,338400.0,2939.0,3195.0,17654.0,106820.0,2496.0,1804.0,19292.0,-45.0,2111.0,12410.0,158.0,2000.0,3856.0,1990.0,1436.0,3334.0,38.0,216.0,2671.0,1075.0,5406.0,11050.0,123.0,6985.0,9092.0,3215.0,1078.0,556.0,478.0
1,3,11,168345.0,350700.0,338350.0,3099.0,3239.0,17874.0,106882.0,2203.0,3312.0,18622.0,-116.0,2104.0,11126.0,160.0,2000.0,2524.0,1990.0,2528.0,2274.0,36.0,220.0,2827.0,1107.0,5453.0,11191.0,122.0,6921.0,8625.0,3075.0,1080.0,545.0,479.0
1,3,12,167924.0,349350.0,337350.0,3686.0,3251.0,17696.0,106965.0,1914.0,4257.0,18681.0,-62.0,2113.0,9425.0,163.0,2000.0,1136.0,1990.0,3158.0,2234.0,37.0,218.0,3418.0,928.0,5484.0,11162.0,122.0,6885.0,8670.0,3126.0,1076.0,557.0,480.0
1,3,13,166020.0,344600.0,333000.0,3845.0,3454.0,17450.0,106997.0,2050.0,4591.0,17162.0,-11.0,2116.0,8366.0,167.0,2000.0,-898.0,1990.0,3198.0,2118.0,37.0,220.0,3575.0,705.0,5462.0,11162.0,122.0,6372.0,7884.0,2905.0,1076.0,553.0,487.0
1,3,14,162414.0,337050.0,327250.0,2951.0,3470.0,17257.0,107015.0,2261.0,4254.0,16345.0,-11.0,2106.0,6766.0,159.0,2000.0,-1234.0,1990.0,2128.0,2082.0,36.0,220.0,2681.0,704.0,5499.0,10932.0,122.0,6235.0,8714.0,1396.0,1064.0,551.0,491.0
1,3,15,157998.0,327550.0,319100.0,2069.0,3326.0,16909.0,106938.0,2359.0,3152.0,15391.0,-12.0,2136.0,5730.0,151.0,2000.0,-902.0,1890.0,1470.0,2062.0,36.0,220.0,1799.0,682.0,5462.0,10642.0,122.0,5902.0,7633.0,1856.0,1100.0,543.0,494.0
1,3,16,156900.0,325050.0,317450.0,2151.0,3525.0,16953.0,106959.0,2566.0,1480.0,15152.0,-166.0,2180.0,6100.0,156.0,2000.0,596.0,1898.0,1146.0,2212.0,36.0,220.0,1881.0,681.0,5489.0,10657.0,126.0,6100.0,7726.0,1328.0,1131.0,547.0,501.0
1,3,17,161110.0,339050.0,331300.0,2552.0,3958.0,17540.0,107023.0,2981.0,175.0,16727.0,-10.0,2190.0,7974.0,167.0,-1342.0,4400.0,1990.0,2224.0,2620.0,36.0,219.0,2283.0,924.0,5546.0,10892.0,178.0,6679.0,8338.0,1710.0,1142.0,543.0,505.0
1,3,18,171779.0,355800.0,348000.0,4066.0,4081.0,18138.0,107005.0,3630.0,0.0,22446.0,-10.0,2191.0,10234.0,177.0,-768.0,4400.0,1990.0,3224.0,2668.0,36.0,220.0,3796.0,1126.0,5639.0,11190.0,184.0,7926.0,10388.0,4133.0,1153.0,529.0,507.0
1,3,19,175683.0,357350.0,350500.0,4434.0,4446.0,18181.0,104370.0,4017.0,-2.0,25968.0,-12.0,2188.0,12094.0,183.0,294.0,4400.0,1990.0,3224.0,3370.0,37.0,220.0,4162.0,1125.0,5678.0,11193.0,184.0,8903.0,11622.0,5444.0,1149.0,535.0,505.0
1,3,20,168152.0,342250.0,336600.0,4459.0,4363.0,17377.0,103944.0,4336.0,-2.0,21049.0,-10.0,2205.0,10431.0,185.0,988.0,3588.0,1990.0,1370.0,3020.0,37.0,220.0,4189.0,1125.0,5627.0,10440.0,184.0,7836.0,9617.0,3596.0,1155.0,549.0,501.0
1,3,21,158969.0,325500.0,321000.0,3509.0,4312.0,16955.0,103576.0,4615.0,-2.0,17582.0,-10.0,2205.0,6229.0,179.0,988.0,-3090.0,1990.0,2012.0,3598.0,37.0,220.0,3238.0,916.0,5569.0,10285.0,184.0,6568.0,7572.0,3442.0,1155.0,547.0,504.0
1,3,22,153990.0,318800.0,314150.0,3577.0,4162.0,16241.0,103733.0,4784.0,-2.0,13934.0,-18.0,2194.0,5386.0,178.0,2000.0,-1744.0,1790.0,2206.0,3606.0,38.0,220.0,3306.0,188.0,5591.0,10278.0,184.0,6185.0,7152.0,597.0,1151.0,537.0,506.0
1,3,23,157735.0,325150.0,322300.0,3600.0,4136.0,15678.0,103895.0,5059.0,-2.0,16562.0,-113.0,2210.0,6712.0,173.0,2000.0,-1446.0,2320.0,2206.0,3604.0,38.0,220.0,3328.0,16.0,5589.0,9893.0,180.0,6082.0,7708.0,2772.0,1153.0,547.0,511.0
1,4,0,155128.0,309950.0,306150.0,3536.0,4148.0,15291.0,103929.0,5353.0,-2.0,14880.0,-78.0,2215.0,5858.0,172.0,2000.0,-2576.0,2320.0,340.0,3614.0,37.0,220.0,3266.0,16.0,5585.0,9516.0,174.0,5553.0,7295.0,2033.0,1157.0,550.0,508.0
1,4,1,148656.0,299900.0,297750.0,2674.0,4338.0,15541.0,104057.0,5474.0,-2.0,11635.0,-1403.0,2216.0,4128.0,172.0,2000.0,-1984.0,1570.0,-470.0,3598.0,37.0,220.0,2404.0,16.0,5579.0,9774.0,172.0,4776.0,6859.0,0.0,1166.0,546.0,505.0
1,4,2,147459.0,296450.0,293600.0,2226.0,4159.0,16013.0,105655.0,5553.0,-2.0,11190.0,-2530.0,2209.0,2985.0,167.0,2000.0,-548.0,1282.0,-1828.0,3608.0,37.0,220.0,1957.0,16.0,5580.0,10246.0,172.0,4482.0,6709.0,-1.0,1159.0,548.0,503.0
1,4,3,142360.0,285000.0,282100.0,1765.0,4036.0,15940.0,106308.0,5563.0,-2.0,9725.0,-4367.0,2209.0,1183.0,164.0,2000.0,-1230.0,-870.0,-2600.0,3608.0,38.0,220.0,1496.0,16.0,5591.0,10161.0,172.0,4703.0,5023.0,-2.0,1156.0,552.0,502.0
1,4,4,139154.0,280300.0,277100.0,1709.0,4203.0,16067.0,106204.0,5722.0,-2.0,8954.0,-4933.0,2195.0,-962.0,167.0,2000.0,-1844.0,-1376.0,-2834.0,3612.0,37.0,220.0,1440.0,16.0,5596.0,10281.0,174.0,4648.0,4308.0,-2.0,1151.0,544.0,500.0
1,4,5,141319.0,287450.0,285650.0,1695.0,4232.0,16106.0,106122.0,5861.0,-2.0,9017.0,-4759.0,2179.0,869.0,167.0,2000.0,-984.0,1900.0,-2402.0,3394.0,38.0,220.0,1425.0,16.0,5593.0,10318.0,180.0,4570.0,4450.0,-2.0,1135.0,545.0,499.0
1,4,6,150424.0,304300.0,305800.0,1878.0,4280.0,16275.0,106318.0,5910.0,-2.0,10108.0,-1798.0,2166.0,5289.0,166.0,2000.0,1264.0,220.0,194.0,3612.0,37.0,220.0,1609.0,16.0,5589.0,10486.0,184.0,4593.0,5515.0,0.0,1122.0,546.0,498.0
1,4,7,163558.0,326850.0,330950.0,2319.0,4441.0,17135.0,106753.0,6036.0,-2.0,14213.0,-11.0,2154.0,10521.0,168.0,2000.0,3382.0,1990.0,2088.0,3830.0,38.0,218.0,2048.0,516.0,5561.0,10874.0,184.0,5055.0,7816.0,1342.0,1117.0,542.0,495.0
1,4,8,171364.0,341950.0,343050.0,2370.0,4442.0,17780.0,106827.0,6264.0,2.0,18835.0,-10.0,2176.0,12678.0,166.0,2000.0,3924.0,1162.0,2224.0,3606.0,38.0,218.0,2101.0,897.0,5602.0,11096.0,184.0,6402.0,9657.0,2776.0,1130.0,554.0,492.0
1,4,9,172255.0,344400.0,344700.0,2364.0,4531.0,17908.0,106780.0,6232.0,454.0,20291.0,-11.0,2137.0,11568.0,166.0,2000.0,2958.0,1462.0,2198.0,3300.0,37.0,219.0,2096.0,1107.0,5577.0,11040.0,184.0,7345.0,9850.0,3097.0,1105.0,543.0,489.0
1,4,10,172688.0,346200.0,345400.0,2351.0,4491.0,17972.0,106734.0,6323.0,1755.0,20410.0,-11.0,2131.0,10531.0,164.0,2000.0,1326.0,1456.0,2198.0,3366.0,37.0,220.0,2082.0,1110.0,5591.0,11087.0,184.0,7341.0,10232.0,2836.0,1110.0,529.0,493.0
1,4,11,172508.0,344750.0,344550.0,2467.0,4535.0,17987.0,106730.0,6614.0,3104.0,20503.0,-94.0,2130.0,8532.0,164.0,2000.0,718.0,1724.0,2224.0,1822.0,38.0,219.0,2199.0,1091.0,5618.0,11090.0,188.0,7227.0,10386.0,2889.0,1111.0,526.0,493.0
1,4,12,172102.0,342900.0,343750.0,2341.0,4586.0,17727.0,106608.0,6822.0,3874.0,19733.0,-119.0,2152.0,8377.0,162.0,2000.0,700.0,1990.0,2198.0,2420.0,36.0,219.0,2075.0,849.0,5622.0,11068.0,188.0,6909.0,10033.0,2791.0,1123.0,529.0,499.0
1,4,13,170056.0,337850.0,340300.0,2402.0,4523.0,17233.0,106587.0,6735.0,4051.0,18372.0,-10.0,2179.0,7984.0,161.0,2000.0,-180.0,1990.0,1958.0,2566.0,34.0,219.0,2139.0,619.0,5612.0,10814.0,188.0,6581.0,9526.0,2265.0,1138.0,534.0,507.0
