mois,jour,heure,consommation,prevision_1,prevision_0,fioul,charbon,gaz,nucleaire,eolien,solaire,hydraulique,pompage,bioenergies,echanges_physiques,taux_co2,echanges_angleterre,echanges_espagne,echanges_italie,echanges_suisse,echanges_allemagne_belgique,fioul_tac,fioul_cogen,fioul_autres,gaz_tac,gaz_cogen,gaz_ccg,gaz_autres,hydro_ecluses,hydro_lacs,hydro_turbines,bio_dechets,bio_biomasse,bio_biogaz
1 1 17 64071.5 63550 64962.5 321.5 1175 2234 58126.5 2218.5 70 5315 -842.5 918.5 -10930.0 87.0 -3000.0 -2600.0 -3360.0 -4950.0 2604.0 64.0 486.0 94.0 18.0 3796.0 481.0 172.0 7242.0 3103.0 285.0 1019.0 388.0 430.0
1 1 18 69693.5 68700 70000 321.5 1178.5 2257 58272.5 2668 1 9854 -31.5 907.5 -11470.0 79.0 -3000.0 -2400.0 -4390.0 -3574.0 2666.0 65.0 485.0 92.0 19.0 3828.0 496.0 172.0 8523.0 6088.0 5097.0 1016.0 367.0 432.0
1 1 19 72164 71387.5 72262.5 321.5 1267.5 2267 58465.5 3039.5 0 11519.5 -4 905 -11236.0 80.0 -3000.0 -2400.0 -5420.0 -3192.0 3624.0 66.0 486.0 92.0 18.0 3851.0 493.0 172.0 9674.0 8202.0 5163.0 1019.0 364.0 427.0
1 1 20 71838.5 70975 71575 321.5 1242.5 2287 58472.5 3400.5 0 10869 -4.5 915.5 -11329.0 80.0 -2646.0 -2400.0 -5710.0 -4362.0 4094.0 66.0 484.0 93.0 18.0 3875.0 510.0 172.0 9836.0 7369.0 4532.0 1024.0 377.0 429.0
1 1 21 69803.5 69112.5 69812.5 321 1175.5 2439.5 58434 3692.5 0 9271 -10.5 917 -12873.0 81.0 -2646.0 -2400.0 -5918.0 -5448.0 3922.0 64.0 486.0 92.0 18.0 3863.0 826.0 172.0 9843.0 5216.0 3483.0 1027.0 377.0 431.0
1 1 22 68436.5 68750 69550 321.5 1154.5 2592.5 58323.5 3891 0 7750 -21 920.5 -12993.0 83.0 -2394.0 -2400.0 -5624.0 -5258.0 3130.0 65.0 486.0 92.0 20.0 3857.0 1139.0 172.0 9791.0 3845.0 1865.0 1024.0 384.0 433.0
1 1 23 71062 70175 70975 321.5 1045.5 2665 58350.5 4193.5 0 8776.5 -21 914.5 -10368.0 80.0 556.0 -2400.0 -4304.0 -3874.0 3034.0 64.0 486.0 93.0 19.0 3853.0 1288.0 172.0 9304.0 5399.0 2850.0 1031.0 364.0 434.0
1 2 0 69675 68550 68000 321.5 949.5 2593.5 58290 4307.5 0 6477.5 -21 917.5 -8322.0 79.0 512.0 -2400.0 -3718.0 -5578.0 2908.0 64.0 486.0 92.0 18.0 3865.0 1132.0 172.0 8172.0 3777.0 1006.0 1043.0 361.0 431.0
1 2 1 66358 66825 65662.5 319 978.5 2349 57896 4387.5 0 4597.5 -523 921 -9136.0 81.0 -330.0 -2600.0 -3280.0 -5508.0 3196.0 61.0 486.0 92.0 18.0 3837.0 671.0 172.0 6956.0 1930.0 310.0 1043.0 368.0 431.0
1 2 2 65783 65962.5 64800 319 1030 2255.5 57994.5 4401 0 4062.5 -613.5 918.5 -9169.0 81.0 508.0 -2600.0 -3550.0 -5752.0 2848.0 60.0 486.0 92.0 18.0 3822.0 498.0 172.0 6062.0 1907.0 156.0 1042.0 363.0 432.0
1 2 3 63261 63950 61912.5 319.5 819 2274 57668 4569.5 0 3633.5 -2446 911.5 -8974.0 78.0 1188.0 -2600.0 -3364.0 -5868.0 2260.0 62.0 486.0 92.0 19.0 3850.0 508.0 172.0 5793.0 1475.0 0.0 1036.0 356.0 431.0
1 2 4 61551.5 62850 60612.5 320 712.5 2270.5 57206.5 4797 0 3471.5 -3380.5 908 -9507.0 78.0 1562.0 -2600.0 -3434.0 -5658.0 1272.0 62.0 486.0 92.0 20.0 3845.0 505.0 170.0 5761.0 1183.0 0.0 1030.0 356.0 430.0
1 2 5 62061.5 63687.5 61700 319 708.5 2276.5 57211 4967.5 0 3426.5 -3407.5 911 -8701.0 78.0 2590.0 -2600.0 -3734.0 -4854.0 1512.0 62.0 486.0 92.0 18.0 3860.0 503.0 170.0 5854.0 1000.0 0.0 1024.0 369.0 429.0
1 2 6 64545.5 66437.5 64150 319.5 1046 2239 58304 4974.5 0 3608 -3314.5 918 -7097.0 85.0 3000.0 -2600.0 -3734.0 -4800.0 2304.0 61.0 486.0 92.0 18.0 3887.0 403.0 170.0 6055.0 1162.0 0.0 1029.0 379.0 427.0
1 2 7 67151.5 68500 66687.5 319 1491.5 2195 58500.5 4951.5 0 4529 -2227.5 921 -7056.0 93.0 -258.0 -2370.0 -3734.0 -3688.0 2632.0 60.0 486.0 92.0 18.0 3868.0 333.0 170.0 6333.0 2726.0 0.0 1028.0 387.0 426.0
1 2 8 69389.5 70825 68762.5 319.5 1779 2439 58269 4804 2.5 6007.5 -442.5 910 -9398.0 99.0 -1784.0 -2370.0 -3734.0 -3144.0 346.0 60.0 488.0 91.0 20.0 3857.0 831.0 170.0 6997.0 4778.0 241.0 1027.0 380.0 413.0
1 2 9 70887 72750 70350 334.5 1918.5 2558 58613 4391.5 224 7817.5 -5 884.5 -11698.0 100.0 -2026.0 -2400.0 -3734.0 -1874.0 -1182.0 61.0 509.0 99.0 20.0 3846.0 1078.0 170.0 8050.0 5541.0 2043.0 1003.0 354.0 412.0
1 2 10 72472 73437.5 71637.5 325 2205 2560 58783.5 4063 784.5 8948 -4.5 885.5 -12158.0 104.0 -2798.0 -2400.0 -2988.0 -2566.0 -924.0 60.0 498.0 92.0 20.0 3853.0 1077.0 170.0 8917.0 6004.0 2977.0 993.0 362.0 414.0
1 2 11 73053.5 73412.5 72275 323.5 2401.5 2594 58762 3700.5 1305 9389.5 -4.5 887.5 -12610.0 108.0 -2798.0 -2400.0 -2988.0 -3018.0 -1050.0 60.0 496.0 91.0 20.0 3924.0 1073.0 170.0 9445.0 7310.0 2023.0 986.0 368.0 420.0
1 2 12 73903 74187.5 73275 324 2448 2601.5 58813.5 3536 1600 9915 -4 886.5 -12437.0 107.0 -3000.0 -2400.0 -2988.0 -3104.0 56.0 60.0 497.0 90.0 20.0 3937.0 1076.0 170.0 9883.0 7663.0 2285.0 986.0 367.0 420.0
1 2 13 73508 73312.5 72312.5 329 2416 2605.5 58777 3234 1607 9552 -4 904 -11824.0 108.0 -3000.0 -2400.0 -2988.0 -3578.0 1048.0 61.0 503.0 93.0 20.0 3942.0 1078.0 170.0 9527.0 8060.0 1517.0 1006.0 382.0 421.0
1 2 14 70868.5 70712.5 69637.5 328 2351.5 2599 58707.5 2766 1420 7868 -19 900.5 -12106.0 110.0 -3000.0 -2400.0 -2988.0 -3722.0 376.0 62.0 503.0 92.0 20.0 3933.0 1074.0 170.0 8540.0 5466.0 1730.0 1003.0 378.0 420.0
1 2 15 68044.5 67975 66950 331 2345.5 2585.5 58160.5 2463.5 938 7142 -479.5 900 -12684.0 114.0 -3000.0 -2400.0 -2988.0 -3796.0 -348.0 63.0 509.0 91.0 22.0 3912.0 1067.0 170.0 8001.0 4405.0 1878.0 1006.0 372.0 423.0
1 2 16 66696.5 67237.5 66350 332 2302.5 2623 57644.5 2167 377.5 7611.5 -444 889 -13613.0 114.0 -3000.0 -1400.0 -2988.0 -4136.0 -444.0 62.0 509.0 92.0 21.0 3944.0 1112.0 170.0 8411.0 4609.0 2204.0 996.0 361.0 422.0
1 2 17 68691.5 70625 69825 332.5 2382.5 2771 58182.5 1897 37.5 9023.5 -191 884.5 -13257.0 114.0 -3000.0 -2400.0 -4108.0 -2038.0 378.0 62.0 510.0 92.0 22.0 3979.0 1371.0 170.0 9320.0 6834.0 1892.0 1003.0 346.0 420.0
1 2 18 73638.5 74462.5 73725 332 2385 3001.5 58519.5 1816.5 1.5 12150 -55 878.5 -10780.0 111.0 -3000.0 -2400.0 -4512.0 -1298.0 1670.0 62.0 509.0 92.0 22.0 4043.0 1766.0 172.0 10509.0 9530.0 4261.0 1001.0 336.0 419.0
1 2 19 75120 75512.5 74875 333 2309.5 3104.5 58746 1633 0 13238.5 -31 890 -10206.0 109.0 -3000.0 -2400.0 -4736.0 -2076.0 2882.0 62.0 512.0 92.0 22.0 4090.0 1927.0 172.0 11037.0 10184.0 5254.0 1025.0 338.0 417.0
1 2 20 72689.5 72700 72175 327.5 2234.5 3025.5 58797.5 1545 0 11458 -4 895 -11179.0 110.0 -2356.0 -2400.0 -5990.0 -4392.0 3486.0 62.0 501.0 91.0 21.0 4108.0 1751.0 172.0 10731.0 8531.0 3654.0 1027.0 346.0 418.0
1 2 21 69288.5 69237.5 68850 323 2210 2995.5 58814.5 1339 0 9339 -13.5 891 -13219.0 112.0 -2594.0 -2400.0 -6152.0 -5246.0 3588.0 62.0 490.0 94.0 22.0 4099.0 1699.0 172.0 10075.0 6066.0 2537.0 1026.0 336.0 420.0
